Code;Data;Empresa;Membro;Ativo;Qnt. Inicial;Qnt. Final;Saldo
4820;jul/22;BRASKEM S.A.;Direto;Ações;0;0;0
4820;jul/22;BRASKEM S.A.;Direto;Ações;0;0;0
26727;jul/22;IGUÁ RIO DE JANEIRO S.A.;Conselho Administração;Ações;0;0;0
26727;jul/22;IGUÁ RIO DE JANEIRO S.A.;Direto;Ações;0;0;0
25631;jul/22;Kalunga S.A;Direto;Ações;0;0;0
25631;jul/22;Kalunga S.A;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26506;jul/22;LUPO S.A.;Conselho Administração;Ações;0;0;0
26506;jul/22;LUPO S.A.;Direto;Ações;0;0;0
26913;jul/22;Via Brasil BR 163 Concessionária de Rodovias S.A.;Conselho Administração;Ações;0;0;0
26913;jul/22;Via Brasil BR 163 Concessionária de Rodovias S.A.;Direto;Ações;0;0;0
24848;jul/22;C&A Modas S.A.;Conselho Fiscal;Ações;0;0;0
24848;jul/22;C&A Modas S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
20346;jul/22;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Controlador;Ações;0;0;0
20346;jul/22;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
20346;jul/22;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Conselho Fiscal;Ações;0;0;0
20346;jul/22;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;Conselho Fiscal;Ações;0;0;0
701;jul/22;BAHEMA EDUCAÇÃO S.A.;Controlador;Debêntures;0;0;0
701;jul/22;BAHEMA EDUCAÇÃO S.A.;Conselho Administração;Debêntures;0;0;0
701;jul/22;BAHEMA EDUCAÇÃO S.A.;Direto;Debêntures;0;0;0
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Controlador;Ações;0;0;0
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Controlador;Derivativos;0;0;0
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Controlador;Derivativos;0;0;0
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Conselho Administração;Ações;0;0;0
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Conselho Fiscal;Ações;0;0;0
12190;jul/22;BOMBRIL S.A.;Controlador;Debêntures;0;0;0
12190;jul/22;BOMBRIL S.A.;Controlador;Debêntures;0;0;0
11762;jul/22;VULCABRAS S.A.;Conselho Administração;Ações;0;0;0
22020;jul/22;MOVIDA PARTICIPACOES SA;Conselho Administração;Ações;0;0;0
22020;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Administração;Ações;0;0;0
22020;jul/22;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Conselho Administração;Outros;0;0;0
22020;jul/22;MOVIDA PARTICIPACOES SA;Direto;Ações;0;0;0
5770;jul/22;EUCATEX S.A. INDUSTRIA E COMERCIO;Direto;Ações;0;0;0
5770;jul/22;EUCATEX S.A. INDUSTRIA E COMERCIO;Conselho Fiscal;Ações;0;0;0
20125;jul/22;ODONTOPREV S.A.;Conselho Fiscal;Ações;0;0;0
20125;jul/22;ODONTOPREV S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Conselho Administração;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Conselho Administração;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Direto;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Direto;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Conselho Fiscal;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Conselho Fiscal;Ações;0;0;0
25208;jul/22;TRACK & FIELD CO S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
26034;jul/22;MULTILASER INDUSTRIAL S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
9393;jul/22;PARANAPANEMA S.A.;Direto;Ações;0;0;0
9393;jul/22;PARANAPANEMA S.A.;Conselho Fiscal;Ações;0;0;0
21881;jul/22;FLEURY S.A.;Conselho Fiscal;Ações;0;0;0
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Direto;Ações;0;0;0
19348;jul/22;ITAÚSA S.A.;Conselho Fiscal;Ações;0;0;0
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
19348;jul/22;ITAÚSA S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
14320;jul/22;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Direto;Ações;0;0;0
14320;jul/22;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Conselho Fiscal;Ações;0;0;0
10456;jul/22;ITAÚSA S.A.;Controlador;Ações;0;0;0
10456;jul/22;ITAÚSA S.A.;Controlador;Ações;0;0;0
10456;jul/22;ALPARGATAS S.A.;Direto;Ações;0;0;0
10456;jul/22;ITAÚSA S.A.;Direto;Ações;0;0;0
10456;jul/22;ITAÚSA S.A.;Direto;Ações;0;0;0
10456;jul/22;ALPARGATAS S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
10456;jul/22;ALPARGATAS S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
10456;jul/22;ITAÚSA S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
11932;jul/22;IOCHPE MAXION S.A.;Conselho Administração;MYPKK185;0;0;0
11932;jul/22;IOCHPE MAXION S.A.;Conselho Administração;BUSDESUBSCAO;0;0;0
24600;jul/22;BANCO BMG S/A;Direto;Ações;0;0;0
24600;jul/22;BANCO BMG S/A;Órgãos Técnicos ou Consultivos;Ações;0;0;0
24600;jul/22;BANCO BMG S/A;Órgãos Técnicos ou Consultivos;Ações;0;0;0
22055;jul/22;MARISA LOJAS S.A.;Conselho Fiscal;Ações;0;0;0
26700;jul/22;EUROFARMA LABORATÓRIOS S.A.;Conselho Administração;Ações;0;0;0
26700;jul/22;EUROFARMA LABORATÓRIOS S.A.;Direto;Ações;0;0;0
25984;jul/22;COMPANHIA BRASILEIRA DE ALUMÍNIO;Conselho Administração;Ações;0;0;0
25984;jul/22;COMPANHIA BRASILEIRA DE ALUMÍNIO;Órgãos Técnicos ou Consultivos;Ações;0;0;0
19623;jul/22;DIAGNOSTICOS DA AMERICA S.A.;Conselho Administração;ADMINISTRATIVO;0;0;0
7617;jul/22;ITAÚSA S.A.;Conselho Fiscal;Ações;0;0;0
3190;jul/22;REDE ENERGIA PARTICIPAÇÕES S.A.;Conselho Administração;Ações;0;0;0
3190;jul/22;REDE ENERGIA PARTICIPAÇÕES S.A.;Direto;Ações;0;0;0
14176;jul/22;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Conselho Administração;Ações;0;0;0
14176;jul/22;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Direto;Ações;0;0;0
15636;jul/22;CIA GAS DE SAO PAULO - COMGAS;Conselho Administração;Ações;0;0;0
24228;jul/22;CAMIL ALIMENTOS S.A.;Controlador;Debêntures;0;0;0
14214;jul/22;DIBENS LEASING S.A. - ARREND.MERCANTIL;Conselho Administração;Ações;0;0;0
14214;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Administração;Ações;0;0;0
14214;jul/22;DIBENS LEASING S.A. - ARREND.MERCANTIL;Direto;Ações;0;0;0
14214;jul/22;ITAU UNIBANCO HOLDING S.A.;Direto;Ações;0;0;0
20931;jul/22;MINERVA S.A.;Controlador;BônusdeSubscrição;0;0;0
20931;jul/22;MINERVA S.A.;Conselho Administração;BônusdeSubscrição;0;0;0
20931;jul/22;MINERVA S.A.;Direto;BônusdeSubscrição;0;0;0
21148;jul/22;CONSTRUTORA TENDA S.A.;Conselho Fiscal;Ações;0;0;0
19550;jul/22;NATURA COSMETICOS S.A.;Conselho Administração;Ações;0;0;0
19550;jul/22;NATURA COSMETICOS S.A.;Direto;Ações;0;0;0
24171;jul/22;ATACADÃO S.A.;Direto;Ações;0;0;0
23280;jul/22;OURO VERDE LOCACAO E SERVICO S.A.;Conselho Administração;Ações;0;0;0
23280;jul/22;OURO VERDE LOCACAO E SERVICO S.A.;Direto;Ações;0;0;0
18627;jul/22;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Administração;Ações;0;0;0
18627;jul/22;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Administração;Ações;0;0;0
18627;jul/22;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Fiscal;Ações;0;0;0
20362;jul/22;POSITIVO TECNOLOGIA S.A.;Conselho Administração;Ações;0;0;0
20362;jul/22;POSITIVO TECNOLOGIA S.A.;Direto;Ações;0;0;0
26395;jul/22;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho Administração;Ações;0;0;0
26395;jul/22;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Direto;Ações;0;0;0
16861;jul/22;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Administração;Ações;0;0;0
6343;jul/22;TUPY S.A.;Conselho Fiscal;Ações;0;0;0
5207;jul/22;DOHLER S.A.;Conselho Fiscal;Ações;0;0;0
26255;jul/22;Tigre S.A. Participações;Conselho Administração;Ações;0;0;0
26255;jul/22;Tigre S.A. Participações;Direto;Ações;0;0;0
26255;jul/22;Tigre S.A. Participações;Órgãos Técnicos ou Consultivos;Ações;0;0;0
8753;jul/22;METISA METALURGICA TIMBOENSE S.A.;Conselho Fiscal;Ações;0;0;0
10561;jul/22;GERDAU S.A.;Conselho Administração;GGBR4;0;0;0
14109;jul/22;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;Direto;Ações;0;0;0
14109;jul/22;FRAS-LE S.A.;Direto;Ações;0;0;0
20745;jul/22;SLC AGRICOLA S.A.;Conselho Fiscal;Ações;0;0;0
20060;jul/22;LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Administração;OpçõesdePlanodeRemuneração;0;0;0
20060;jul/22;LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL;Direto;OpçõesdePlanodeRemuneração;0;0;0
22780;jul/22;UNICASA INDÚSTRIA DE MÓVEIS S.A.;Direto;Ações;0;0;0
12572;jul/22;RECRUSUL S.A.;Conselho Administração;RecibodeSubscrição;0;0;0
12572;jul/22;RECRUSUL S.A.;Direto;Ações;0;0;0
7870;jul/22;KEPLER WEBER S.A.;Conselho Fiscal;Ações;0;0;0
9342;jul/22;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;Conselho Administração;Ações;0;0;0
1210;jul/22;BCO ESTADO DO RIO GRANDE DO SUL S.A.;Controlador;Ações;0;0;0
3204;jul/22;CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T;Conselho Administração;Ações;0;0;0
3204;jul/22;CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T;Direto;Ações;0;0;0
3204;jul/22;CIA ESTADUAL DE TRANSMISSÃO DE ENERGIA ELETRICA - CEEE-T;Direto;Ações;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Controlador;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Conselho Administração;Ações;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Conselho Administração;BônusdeSubscrição;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Direto;Ações;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Conselho Fiscal;Ações;0;0;0
6173;jul/22;TAURUS ARMAS S.A.;Conselho Fiscal;Ações;0;0;0
2429;jul/22;IRANI PAPEL E EMBALAGEM S.A.;Conselho Administração;Ações;0;0;0
2429;jul/22;IRANI PAPEL E EMBALAGEM S.A.;Direto;Ações;0;0;0
25950;jul/22;Três Tentos Agroindustrial S/A;Conselho Administração;Ações;0;0;0
25038;jul/22;Lojas Quero Quero S.A.;Órgãos Técnicos ou Consultivos;Ações;0;0;0
21091;jul/22;DEXCO S.A.;Direto;PO131621;0;0;0
21091;jul/22;DEXCO S.A.;Direto;PO101318;0;0;0
21091;jul/22;DEXCO S.A.;Direto;PO161924;0;0;0
21091;jul/22;ITAÚSA S.A.;Conselho Fiscal;Ações;0;0;0
20788;jul/22;MARFRIG GLOBAL FOODS S.A.;Controlador;OpçãodeCompra;-500.000;-500.000;0
20516;jul/22;SAO MARTINHO S.A.;Controlador;CALL;-780.000;0;0
5258;jul/22;RAIA DROGASIL S.A.;Controlador;RADLL282;-1.665.500;-1.665.500;0
5258;jul/22;RAIA DROGASIL S.A.;Controlador;RADLL270;-2.000.000;-2.000.000;0
25917;jul/22;RAÍZEN S.A.;Conselho Administração;OpçãodeVenda;-2.700.000;-2.700.000;0
19836;jul/22;RAÍZEN S.A.;Controlador;OpçãodeVenda;-2.700.000;-2.700.000;0
16292;jul/22;BRF S.A.;Conselho Fiscal;Ações;3.437;3.414;-23
1155;jul/22;BANESTES S.A. - BCO EST ESPIRITO SANTO;Conselho Administração;Ações;63.100;63.000;-100
20567;jul/22;BCO PINE S.A;Conselho Administração;Ações;175.704;175.504;-200
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;Ações;156.035;155.816;-219
14311;jul/22;CIA PARANAENSE DE ENERGIA - COPEL;Órgãos Técnicos ou Consultivos;Ações;310;0;-310
21350;jul/22;DIRECIONAL ENGENHARIA S.A.;Direto;Ações;1.463.646;1.463.046;-600
12696;jul/22;SANSUY S.A. INDUSTRIA DE PLASTICOS;Conselho Administração;Ações;66.200;65.600;-600
7617;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Fiscal;Ações;1.892.869;1.892.069;-800
8133;jul/22;LOJAS RENNER S.A.;Órgãos Técnicos ou Consultivos;Ações;198.600;197.800;-800
1023;jul/22;BCO BRASIL S.A.;Direto;Ações;139.332;138.389;-943
20060;jul/22;LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL;Direto;Ações;341.263;340.305;-958
22799;jul/22;SINQIA S.A.;Direto;Ações;912.585;911.595;-990
24090;jul/22;INSTITUTO HERMES PARDINI S.A.;Direto;Ações;400.102;399.102;-1.000
4669;jul/22;GUARARAPES CONFECCOES S.A.;Conselho Fiscal;Ações;61.000;60.000;-1.000
20710;jul/22;LOG-IN LOGISTICA INTERMODAL S.A.;Direto;Ações;733.107;731.907;-1.200
25780;jul/22;PETRORECÔNCAVO S.A.;Conselho Administração;Ações;14.803.058;14.801.558;-1.500
21610;jul/22;B3 S.A. - BRASIL, BOLSA, BALCÃO;Órgãos Técnicos ou Consultivos;Ações;925.166;923.466;-1.700
25755;jul/22;BANCO MODAL S.A.;Direto;Units;31.776;29.776;-2.000
18589;jul/22;EDP - ENERGIAS DO BRASIL S.A.;Direto;Ações;153.728;151.570;-2.158
19348;jul/22;ITAÚSA S.A.;Controlador;Ações;1.048.280.687;1.048.278.277;-2.410
7617;jul/22;ITAÚSA S.A.;Controlador;Ações;1.048.280.687;1.048.278.277;-2.410
25127;jul/22;COSAN S.A.;Controlador;Ações;5.453.347;5.450.548;-2.799
20958;jul/22;BCO ABC BRASIL S.A.;Direto;Ações;10.293.694;10.289.994;-3.700
15342;jul/22;EDP - ENERGIAS DO BRASIL S.A.;Direto;Ações;68.065;64.255;-3.810
16985;jul/22;EDP - ENERGIAS DO BRASIL S.A.;Direto;Ações;63.026;59.216;-3.810
20036;jul/22;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Direto;Ações;249.653;245.653;-4.000
701;jul/22;BAHEMA EDUCAÇÃO S.A.;Direto;Ações;1.003.389;998.389;-5.000
15636;jul/22;COSAN S.A.;Direto;Ações;61.758;56.658;-5.100
14311;jul/22;CIA PARANAENSE DE ENERGIA - COPEL;Órgãos Técnicos ou Consultivos;Ações;7.050;0;-7.050
5410;jul/22;WEG S.A.;Controlador;Ações;2.709.589.638;2.709.582.038;-7.600
19836;jul/22;COSAN S.A.;Direto;Ações;160.389;152.389;-8.000
20788;jul/22;MARFRIG GLOBAL FOODS S.A.;Direto;Ações;415.224;405.224;-10.000
20915;jul/22;MRV ENGENHARIA E PARTICIPACOES S.A.;Órgãos Técnicos ou Consultivos;Ações;210.637;200.637;-10.000
19836;jul/22;RUMO S.A.;Direto;Ações;74.627;64.627;-10.000
24813;jul/22;LOCALIZA RENT A CAR S.A.;Conselho Administração;Ações;42.439.576;42.429.408;-10.168
3077;jul/22;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Controlador;Ações;642.937;632.698;-10.239
24996;jul/22;DIRECIONAL ENGENHARIA S.A.;Direto;Ações;301.791;290.191;-11.600
19569;jul/22;GOL LINHAS AEREAS INTELIGENTES S.A.;Controlador;Ações;115.976.333;115.964.133;-12.200
25712;jul/22;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;Controlador;Ações;278.284.317;278.267.317;-17.000
11762;jul/22;VULCABRAS S.A.;Direto;Ações;280.500;262.600;-17.900
21237;jul/22;ENEVA S.A;Conselho Administração;Ações;18.300;0;-18.300
25283;jul/22;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;Controlador;Ações;535.481.638;535.461.638;-20.000
26000;jul/22;Terra Santa Propriedades Agrícolas S.A.;Conselho Administração;Ações;64.863.658;64.843.658;-20.000
12319;jul/22;BLUE TECH SOLUTIONS EQI S.A.;Conselho Administração;Ações;72.500;52.500;-20.000
19305;jul/22;BIOMM S.A.;Direto;Ações;376.781;354.101;-22.680
24910;jul/22;LOCAWEB SERVIÇOS DE INTERNET S.A.;Direto;Ações;3.634.948;3.610.948;-24.000
4537;jul/22;GRAZZIOTIN S.A.;Conselho Administração;Ações;84.105;58.505;-25.600
24848;jul/22;C&A Modas S.A.;Direto;Ações;557.397;531.097;-26.300
20567;jul/22;BCO PINE S.A;Direto;Ações;4.690.819;4.663.127;-27.692
17450;jul/22;RUMO S.A.;Direto;Ações;379.016;350.580;-28.436
15709;jul/22;RUMO S.A.;Direto;Ações;301.176;272.740;-28.436
17930;jul/22;RUMO S.A.;Direto;Ações;301.176;272.740;-28.436
15300;jul/22;RUMO S.A.;Direto;Ações;301.176;272.740;-28.436
26484;jul/22;RUMO S.A.;Direto;Ações;301.176;272.740;-28.436
17850;jul/22;RUMO S.A.;Direto;Ações;301.176;272.740;-28.436
22349;jul/22;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Controlador;Ações;45.582.731;45.552.731;-30.000
24600;jul/22;BANCO BMG S/A;Direto;Ações;1.252.690;1.217.590;-35.100
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Direto;Ações;14.638.366;14.602.486;-35.880
701;jul/22;BAHEMA EDUCAÇÃO S.A.;Controlador;Ações;10.729.560;10.691.360;-38.200
26441;jul/22;OMEGA ENERGIA S.A.;Conselho Administração;Ações;175.039;136.240;-38.799
24058;jul/22;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Direto;Ações;84.148;45.090;-39.058
6211;jul/22;FRAS-LE S.A.;Controlador;Ações;177.657.015;177.617.015;-40.000
14109;jul/22;FRAS-LE S.A.;Controlador;Ações;35.712.160;35.672.160;-40.000
4537;jul/22;GRAZZIOTIN S.A.;Conselho Administração;Ações;745.579;705.079;-40.500
25500;jul/22;BEMOBI MOBILE TECH S.A.;Conselho Administração;Ações;295.600;252.700;-42.900
12572;jul/22;RECRUSUL S.A.;Conselho Administração;Ações;9.018.075;8.973.075;-45.000
11592;jul/22;UNIPAR CARBOCLORO S.A.;Conselho Administração;Ações;565.098;518.000;-47.098
25747;jul/22;INFRACOMMERCE CXAAS S.A.;Direto;Ações;3.391.333;3.338.033;-53.300
23825;jul/22;MOVIDA PARTICIPACOES SA;Direto;Ações;1.273.235;1.217.911;-55.324
2429;jul/22;IRANI PAPEL E EMBALAGEM S.A.;Direto;Ações;730.471;667.471;-63.000
14826;jul/22;CIA BRASILEIRA DE DISTRIBUICAO;Direto;Ações;72.006;3.763;-68.243
6041;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Administração;Ações;7.320.902;7.233.902;-87.000
14214;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Administração;Ações;7.320.902;7.233.902;-87.000
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Controlador;Ações;25.844.457;25.755.648;-88.809
21130;jul/22;TRISUL S.A.;Controlador;Ações;109.779.168;109.674.168;-105.000
25224;jul/22;2W Energia S.A.;Direto;Ações;1.419.354;1.305.806;-113.548
25160;jul/22;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;Direto;Ações;557.507;438.648;-118.859
3077;jul/22;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Controlador;Ações;3.799.136;3.655.414;-143.722
19348;jul/22;ITAÚSA S.A.;Conselho Administração;Ações;5.590.106;5.407.405;-182.701
24392;jul/22;Hapvida Participações e Investimentos S.A.;Órgãos Técnicos ou Consultivos;Ações;1.696.142;1.496.142;-200.000
22055;jul/22;MARISA LOJAS S.A.;Direto;Ações;1.926.776;1.726.751;-200.025
4081;jul/22;CIA TECIDOS SANTANENSE;Direto;Ações;2.163.972;1.961.172;-202.800
10561;jul/22;GERDAU S.A.;Direto;Ações;271.117;3.627;-267.490
21121;jul/22;SUL AMERICA S.A.;Controlador;2AMBASESTURAIS;8.912.535;8.634.235;-278.300
10456;jul/22;ALPARGATAS S.A.;Controlador;Ações;98.362.012;98.078.653;-283.359
80020;jul/22;GP INVESTMENTS, LTD.;Controlador;Ações;351.695;0;-351.695
5410;jul/22;WEG S.A.;Direto;Ações;3.088.256;2.614.289;-473.967
20516;jul/22;SAO MARTINHO S.A.;Controlador;PUT;780.000;0;-780.000
22470;jul/22;MAGAZINE LUIZA S.A.;Direto;Ações;16.064.808;15.264.808;-800.000
22691;jul/22;CIA LOCAÇÃO DAS AMÉRICAS;Direto;Ações;1.251.485;0;-1.251.485
19348;jul/22;ITAU UNIBANCO HOLDING S.A.;Conselho Administração;Ações;9.311.524;7.819.151;-1.492.373
20990;jul/22;AMERICANAS S.A.;Direto;Ações;31.191.835;29.551.806;-1.640.029
80020;jul/22;GP INVESTMENTS, LTD.;Controlador;Ações;5.254.118;0;-5.254.118
26441;jul/22;OMEGA ENERGIA S.A.;Controlador;Ações;280.710.405;274.739.805;-5.970.600
20478;jul/22;PDG REALTY S.A. EMPREEND E PARTICIPACOES;Controlador;Ações;27.389.126;0;-27.389.126
22691;jul/22;CIA LOCAÇÃO DAS AMÉRICAS;Conselho Administração;Ações;100.698.417;0;-100.698.417
19739;jul/22;LOCALIZA RENT A CAR S.A.;Controlador;Ações;115.661.811;0;-115.661.811
